ID,y
1,78.1252746582
2,91.1750183105
3,77.9651489258
4,77.3680877686
5,109.960212708
8,91.6420974731
10,110.293395996
11,92.2937164307
12,113.435836792
14,94.1064910889
15,113.636192322
16,101.909172058
17,93.2813720703
19,93.7955856323
20,102.464813232
21,93.2566146851
22,113.495193481
23,99.8778610229
26,95.7743377686
28,96.1294784546
29,99.8778610229
33,99.8778610229
35,99.1454391479
41,94.4527359009
42,94.0388946533
43,117.073577881
45,102.903411865
46,103.080795288
51,94.2166900635
53,80.0037994385
55,114.190361023
56,93.957069397
57,104.193435669
58,94.8614044189
59,104.415405273
63,111.76285553
64,95.2922973633
65,104.402893066
69,94.3213348389
71,96.9413375854
72,101.1404953
73,94.4945297241
76,104.120689392
77,104.931739807
78,115.326568604
82,94.8391952515
83,104.402893066
84,94.4344863892
85,103.439048767
87,113.147163391
88,94.4527359009
89,113.593719482
91,93.3101348877
93,94.806098938
94,107.534858704
95,94.565322876
96,112.692687988
97,94.0757904053
98,112.471801758
99,93.9179153442
101,104.253997803
103,113.593719482
104,94.334274292
105,111.398765564
110,95.3634567261
111,112.760925293
113,112.679359436
114,93.3352661133
115,112.202423096
117,113.593719482
120,93.9908294678
121,113.097381592
122,95.6224365234
123,113.480697632
126,112.18094635
132,112.807403564
135,105.464706421
137,103.760025024
138,94.659072876
140,93.9445953369
142,112.783683777
144,112.445823669
148,92.2710571289
149,116.304580688
155,92.7200546265
156,112.534637451
157,94.0757904053
162,112.595939636
163,96.5447006226
167,95.1111068726
172,117.073577881
179,112.53881073
180,95.6462631226
181,111.568374634
182,94.4752120972
183,113.593719482
185,113.593719482
187,112.20059967
188,94.6167755127
189,94.1434555054
191,94.2678070068
192,113.497917175
193,94.4240722656
194,111.71522522
195,93.4993438721
196,112.993782043
198,96.0932540894
199,112.4295578
201,104.912033081
204,94.3898925781
205,107.142623901
206,93.7979660034
210,94.2772903442
211,104.253997803
216,113.101112366
219,117.323776245
220,93.2859115601
221,111.664260864
226,111.568374634
227,93.4651031494
228,113.090873718
230,112.19619751
231,94.0757904053
235,116.684921265
236,93.2848434448
238,112.268379211
242,104.99005127
243,92.8659362793
244,79.8598556519
245,112.792320251
247,112.750526428
248,94.6006240845
249,95.0241699219
250,112.661094666
251,93.2848434448
253,116.684921265
254,96.0968704224
256,92.5559692383
257,92.1228103638
258,112.124351501
259,93.872543335
262,79.9428634644
266,92.9813232422
267,112.715194702
272,104.786399841
273,113.593719482
275,94.709487915
276,116.177879333
279,95.8417510986
280,104.402893066
283,95.3337097168
285,113.271430969
288,113.593719482
289,93.8803405762
290,104.725479126
291,95.0080184937
292,112.441085815
293,112.534675598
296,93.3153533936
297,112.363937378
298,115.19581604
299,94.8350524902
304,93.0421600342
305,78.9813995361
306,95.9107666016
307,111.516929626
311,109.375152588
313,111.719863892
314,93.224861145
316,93.9821243286
324,93.8365097046
327,99.9213409424
329,93.7944335938
330,112.270484924
337,106.091773987
338,94.3937759399
339,105.085716248
340,94.6906814575
343,95.1814498901
345,115.951660156
346,95.3390731812
347,112.781112671
349,113.256057739
350,94.6489639282
352,112.698471069
353,93.140953064
354,79.5731582642
357,92.7253265381
358,113.732894897
362,112.55620575
364,120.913665771
365,101.527580261
366,94.7994537354
367,111.996604919
368,94.7409286499
370,78.3491210938
373,94.8082199097
377,93.8730392456
378,111.894760132
382,104.163505554
384,112.436767578
390,95.3933868408
392,112.491317749
393,110.778373718
395,94.6333999634
396,105.144104004
399,78.4108963013
406,111.719863892
408,111.719863892
409,92.7170791626
410,77.9074249268
412,112.498703003
413,92.4796829224
419,95.2031860352
420,112.645584106
421,92.3188247681
430,102.142082214
434,93.8718490601
436,94.8840332031
437,93.6205673218
438,92.544631958
439,112.044113159
440,94.6027603149
443,112.010185242
446,94.2961349487
448,93.190864563
452,94.1306381226
453,104.06892395
457,104.301635742
