ID,y
1,77.2918014526
2,91.8110809326
3,77.8886184692
4,77.964050293
5,110.479385376
8,90.442741394
10,109.533782959
11,92.0279769897
12,116.379600525
14,93.8265609741
15,115.979148865
16,102.718505859
17,94.4702911377
19,93.5382003784
20,102.204177856
21,107.906341553
22,116.499832153
23,100.431663513
26,95.0733184814
28,97.3876571655
29,100.431663513
33,100.431663513
35,96.515335083
41,96.3878555298
42,94.6763839722
43,118.019851685
45,103.859390259
46,103.86341095
51,94.7718734741
53,79.0129394531
55,114.307632446
56,93.0207366943
57,105.812980652
58,95.3114089966
59,103.592544556
63,112.19178009
64,94.7238006592
65,104.929161072
69,93.29322052
71,95.1989135742
72,103.791191101
73,94.0182266235
76,103.337287903
77,106.764823914
78,117.065582275
82,95.3128814697
83,104.929161072
84,95.0693435669
85,102.992507935
87,112.755867004
88,96.3878555298
89,114.410835266
91,93.4482345581
93,94.7250747681
94,106.894515991
95,93.9759292603
96,111.810569763
97,93.2408294678
98,112.622779846
99,92.8937225342
101,103.857887268
103,114.410835266
104,93.4726638794
105,112.294891357
110,95.9517974854
111,111.286170959
113,112.233352661
114,93.7844772339
115,111.66683197
117,114.410835266
120,93.5395278931
121,112.973869324
122,94.762260437
123,113.114349365
126,113.091880798
132,112.368896484
135,102.145828247
137,102.819786072
138,95.2325134277
140,92.9803390503
142,111.322845459
144,113.809509277
148,91.4200820923
149,114.304611206
155,93.4719085693
156,113.074127197
157,93.2408294678
162,113.753601074
163,94.7180557251
167,94.4281692505
172,118.019851685
179,114.593933105
180,94.4471130371
181,111.591888428
182,95.9195709229
183,114.410835266
185,114.410835266
187,112.475074768
188,94.4285736084
189,93.68309021
191,93.4850769043
192,113.571342468
193,95.1249923706
194,112.700866699
195,93.6578674316
196,113.97794342
198,95.1379318237
199,113.67716217
201,103.501235962
204,94.5070571899
205,107.765533447
206,91.9979248047
210,93.8469009399
211,103.857887268
216,113.200737
219,117.577537537
220,92.962097168
221,112.040763855
226,111.591888428
227,93.445098877
228,112.698242188
230,112.080940247
231,93.2408294678
235,116.971290588
236,92.6806030273
238,112.52507782
242,104.732810974
243,92.8111038208
244,78.4572601318
245,112.691650391
247,114.597930908
248,92.8415527344
249,94.3927612305
250,113.52381897
251,92.6806030273
253,116.971290588
254,93.8042907715
256,94.3384170532
257,91.6402587891
258,113.72467041
259,93.3164520264
262,78.677154541
266,93.1676483154
267,113.652488708
272,102.456100464
273,114.410835266
275,95.2523040771
276,114.50377655
279,95.4122543335
280,104.929161072
283,94.6525344849
285,112.852851868
288,114.410835266
289,81.3250198364
290,104.154190063
291,94.5144424438
292,111.694396973
293,111.68359375
296,94.2335586548
297,112.691566467
298,117.07245636
299,94.9131240845
304,92.6703414917
305,73.4417572021
306,93.5962905884
307,111.653594971
311,110.922859192
313,111.653594971
314,91.7760925293
316,91.4960327148
324,93.3658905029
327,94.9075241089
329,93.0562133789
330,112.727203369
337,104.063262939
338,92.2048950195
339,103.247406006
340,94.5484924316
343,93.8461227417
345,116.322044373
346,95.7080535889
347,113.678207397
349,114.184753418
350,91.7075271606
352,111.847877502
353,92.1204986572
354,77.8145370483
357,92.807144165
358,112.050552368
362,112.655555725
364,115.106742859
365,103.139404297
366,93.3911514282
367,112.45199585
368,94.1815567017
370,75.4833679199
373,94.6255187988
377,92.1604309082
378,111.268539429
382,103.358131409
384,112.398635864
390,94.1829452515
392,112.665649414
393,110.822517395
395,95.1555709839
396,104.410850525
399,77.2256393433
406,111.653594971
408,111.653594971
409,92.6868209839
410,75.9561157227
412,111.735595703
413,92.39478302
419,94.2730636597
420,114.188568115
421,91.5670394897
430,103.222915649
434,94.1170425415
436,94.2914886475
437,92.7473526001
438,92.6907043457
439,112.79510498
440,93.3674316406
443,113.444801331
446,94.1256332397
448,92.646484375
452,93.2236633301
453,104.477706909
457,102.458580017
458,93.5166168213
459,115.837608337
460,102.950408936
462,104.997695923
464,101.896080017
465,117.540031433
467,117.667739868
471,112.183990479
472,75.5458602905
473,92.2041091919
475,94.117477417
480,94.9210357666
488,110.524711609
490,111.653594971
491,103.479003906
492,77.6245422363
493,92.40234375
497,93.5009231567
498,113.019187927
499,94.4734344482
500,103.782783508
501,94.4388275146
502,112.329566956
506,80.0414352417
510,109.876777649
511,92.3659133911
512,93.0562133789
516,93.4771118164
518,93.0944061279
519,112.260154724
521,93.1850585938
522,111.952354431
526,113.501091003
529,93.2510986328
532,112.94430542
533,93.4697570801
536,113.002090454
537,103.7315979
539,94.9231643677
540,103.479003906
541,94.1836929321
543,93.8387680054
546,113.472114563
547,92.9671859741
548,79.1949462891
551,92.0343399048
552,104.142745972
556,104.563613892
557,95.1085205078
558,112.45199585
559,94.5315170288
560,106.192390442
562,107.436080933
566,92.9556350708
570,113.019187927
571,92.7473526001
572,104.656387329
573,94.2492904663
575,117.540031433
576,113.625076294
577,91.8629760742
579,93.5922927856
580,112.536720276
581,112.554260254
589,111.653594971
591,102.76525116
593,94.1083297729
594,104.495773315
595,95.3965530396
598,91.4326171875
602,113.195556641
604,113.249435425
606,113.684410095
608,92.1991882324
609,103.878730774
610,94.3716583252
616,110.401885986
617,95.3753967285
618,102.078010559
620,104.66822052
622,111.456375122
623,93.4546356201
624,90.5290374756
626,112.448890686
628,113.498146057
629,94.6778945923
630,111.781333923
637,93.6869354248
638,104.204391479
643,96.8335418701
