ID,y
1,76.9821317386
2,93.4931946031
3,76.7834469551
4,77.1820115244
5,111.696917221
8,92.2902722218
10,111.490728171
11,92.8857496566
12,113.981397
14,94.6500388876
15,115.140648923
16,102.106506963
17,95.9754127647
19,93.4664837787
20,102.849954675
21,94.9547733349
22,115.01299694
23,96.5833036297
26,96.98586942
28,96.9175360866
29,96.5833036297
33,96.5833036297
35,97.0209261534
41,93.4558536425
42,93.7815904329
43,115.414195855
45,103.339833053
46,103.714402188
51,94.463311296
53,77.0120605376
55,113.06825177
56,94.4463959719
57,104.73554804
58,94.2282631345
59,103.181665887
63,112.695999949
64,94.5337693446
65,104.025569009
69,94.0046379301
71,94.3069987554
72,103.479666514
73,94.5251315928
76,103.181665887
77,104.626225691
78,115.118593065
82,94.5251315928
83,104.025569009
84,94.4463959719
85,103.549627613
87,112.953472548
88,93.4558536425
89,112.776699322
91,93.0108505346
93,94.4463959719
94,105.647368237
95,94.1471759083
96,112.677103643
97,93.847076371
98,112.571866132
99,94.4463959719
101,103.551086179
103,112.776699322
104,93.9290430709
105,112.454770611
110,94.3156365072
111,112.953472548
113,112.571866132
114,92.754009861
115,112.856661629
117,112.776699322
120,94.4463959719
121,112.748639358
122,94.1471759083
123,112.876416868
126,112.619267532
132,113.274074244
135,103.594888189
137,104.149057533
138,94.3069987554
140,94.4463959719
142,112.67052154
144,113.35292555
148,92.6179078311
149,114.71089496
155,92.6179078311
156,112.748639358
157,93.847076371
162,112.896908101
163,94.5552797964
167,94.5719655491
172,115.414195855
179,112.442494306
180,94.1471759083
181,112.442494306
182,94.5337693446
183,112.776699322
185,112.776699322
187,112.756680496
188,94.5251315928
189,93.9290430709
191,94.1998967202
192,112.771434961
193,94.5337693446
194,112.325398786
195,94.4463959719
196,112.526306937
198,94.4463959719
199,113.06825177
201,103.814927306
204,94.2451784586
205,109.182206655
206,94.3707998221
210,94.4463959719
211,103.551086179
216,113.571614889
219,116.597188879
220,94.1645415548
221,112.896908101
226,112.442494306
227,94.4463959719
