ID,y
1,78.433883667
2,91.1112289429
3,83.1860351562
4,76.9380187988
5,110.063705444
8,92.2019958496
10,109.545249939
11,92.8686294556
12,113.902908325
14,93.7759399414
15,114.624160767
16,101.578742981
17,93.2759933472
19,93.3367919922
20,103.424621582
21,92.0237350464
22,114.046340942
23,96.9367904663
26,112.385032654
28,96.2775344849
29,96.9367904663
33,96.9367904663
35,100.165771484
41,95.1428909302
42,93.5801620483
43,117.410263062
45,102.067726135
46,102.497688293
51,94.8508758545
53,82.5902404785
55,112.10572052
56,93.7740325928
57,104.039352417
58,95.6347351074
59,103.230262756
63,113.452323914
64,95.0904006958
65,105.597610474
69,95.4214324951
71,97.8307647705
72,103.203147888
73,94.9780883789
76,103.863677979
77,105.073822021
78,115.823646545
82,95.1798248291
83,105.597610474
84,93.4463729858
85,103.00907135
87,112.741340637
88,95.1428909302
89,114.332450867
91,93.4139404297
93,94.7257614136
94,106.21421814
95,95.0565185547
96,112.982032776
97,94.4819869995
98,113.625007629
99,94.3574981689
101,104.117767334
103,114.332450867
104,94.1081466675
105,111.148933411
110,95.3622512817
111,112.980361938
113,113.528915405
114,93.0752716064
115,114.133232117
117,114.332450867
120,94.8812408447
121,112.417175293
122,94.4811630249
123,112.122741699
126,112.163513184
132,111.868522644
135,105.766891479
137,108.159683228
138,94.4215316772
140,93.9062347412
142,112.535690308
144,112.767944336
148,92.4207611084
149,118.223754883
155,92.1427841187
156,112.490478516
157,94.4819869995
162,111.897239685
163,93.9980010986
167,93.7276611328
172,117.410263062
179,113.920372009
180,95.4271392822
181,112.040489197
182,95.0688858032
183,114.332450867
185,114.332450867
187,115.913925171
188,95.0124893188
189,93.862953186
191,94.9744415283
192,114.30973053
193,94.3250045776
194,111.995666504
195,94.2868118286
196,113.041969299
198,94.4675140381
199,112.772857666
201,106.011932373
204,95.099319458
205,108.454208374
206,95.5505905151
210,93.9240188599
211,104.117767334
216,114.910461426
219,117.547348022
220,93.1707611084
221,111.659172058
226,112.040489197
227,92.9296188354
228,112.727035522
230,112.660552979
231,94.4819869995
235,117.283905029
236,92.9287109375
238,112.591712952
242,105.605270386
243,92.5403137207
244,78.6605987549
245,112.409683228
247,113.810180664
248,93.6510925293
249,94.948928833
250,112.885101318
251,92.9287109375
253,117.283905029
254,93.8441238403
256,92.8894500732
257,91.7696228027
258,112.800453186
259,94.744720459
262,81.0965423584
266,93.2515106201
267,112.574966431
272,110.192878723
273,114.332450867
275,94.1031112671
276,113.447845459
279,94.0312652588
280,105.597610474
283,94.9514083862
285,113.041694641
288,114.332450867
289,82.8692550659
290,105.542190552
291,94.2358169556
292,112.605361938
293,112.329101562
296,93.1958770752
297,111.685829163
298,117.032104492
299,95.1798248291
304,93.5463409424
305,79.4368133545
306,95.0098876953
307,112.086723328
311,109.961761475
313,112.040489197
314,93.801322937
316,94.98777771
324,94.0355148315
327,97.9897003174
329,93.8741455078
330,112.663818359
337,103.9686203
338,95.2403030396
339,105.819519043
340,94.6233520508
343,94.8254241943
345,117.267150879
346,96.947845459
347,113.260971069
349,112.255470276
350,93.5171585083
352,113.08518219
353,93.2044830322
354,79.7388000488
357,92.9394226074
358,113.459022522
362,112.674919128
364,117.133293152
365,103.21598053
366,95.6164703369
367,112.537376404
368,95.3155593872
370,79.0372772217
373,95.8453979492
377,94.2202835083
378,112.602363586
382,103.783279419
384,112.727035522
390,96.1904144287
392,111.834388733
393,110.098876953
395,94.8050231934
396,105.612960815
399,78.2075805664
406,112.040489197
408,112.040489197
409,94.7076873779
410,78.3818359375
412,113.428451538
413,93.1336364746
419,95.2054748535
420,113.29838562
421,93.3344955444
430,102.392700195
434,93.9065628052
436,95.0685119629
437,94.0625
438,93.2928924561
439,112.522033691
440,94.0997772217
443,111.506820679
446,94.8708267212
448,92.6908569336
452,94.3248825073
453,103.68813324
457,105.56552887
458,94.330039978
459,114.983978271
460,117.430198669
462,107.097106934
464,105.206680298
465,117.547348022
467,115.422744751
471,114.176803589
472,77.8294677734
473,95.5389556885
475,94.9027252197
480,95.0541992188
488,111.751716614
490,112.086723328
491,104.541732788
492,78.9615249634
493,94.1622161865
497,93.9838027954
498,113.220581055
499,95.2948989868
500,102.258621216
501,96.4114303589
502,112.966819763
506,82.9956207275
510,111.188163757
511,92.9273147583
512,93.8179321289
516,95.5672836304
518,93.9653625488
519,112.597091675
521,93.9539260864
522,112.550827026
526,111.708969116
529,97.0208435059
532,112.464233398
533,94.3748931885
536,114.726005554
537,104.319763184
539,95.0118179321
540,104.045654297
541,95.0467376709
543,94.38722229
546,113.958488464
547,94.3013076782
548,80.4835205078
551,93.4362182617
552,105.073822021
556,115.774414062
557,96.7729110718
558,112.537376404
559,94.9234466553
560,104.68964386
562,103.270149231
566,95.2451858521
570,113.220581055
571,94.0625
572,105.742530823
573,94.8501663208
575,117.547348022
576,116.124710083
577,92.9301834106
579,93.9398345947
580,114.009384155
581,112.012138367
589,112.086723328
591,103.132606506
593,95.1397857666
594,103.882324219
595,94.7072067261
598,93.138343811
602,113.784446716
604,112.393951416
606,113.347457886
608,95.8811798096
609,104.181022644
610,94.4333343506
616,113.138504028
617,96.2077713013
618,106.177848816
620,108.457290649
622,118.343582153
623,92.6362915039
624,89.1877822876
626,113.901092529
628,114.019325256
629,94.0969238281
630,112.660552979
637,95.0743865967
638,104.412078857
643,92.6275482178
645,95.0541992188
646,117.253768921
648,97.0023574829
652,94.5782394409
653,93.9082565308
654,113.220581055
656,113.028594971
657,94.7843017578
659,92.2800598145
660,105.055778503
663,95.1119918823
664,113.333343506
666,111.578048706
668,114.392219543
669,90.7258682251
671,97.0783843994
675,95.1206283569
677,92.6740646362
678,112.513832092
679,103.805267334
682,96.0117797852
685,102.593070984
687,94.9228744507
688,93.3179244995
693,111.257247925
696,97.7467803955
698,94.8724822998
701,101.527244568
704,105.018600464
705,116.495697021
709,112.992202759
710,91.7344436646
711,103.019973755
712,96.9238967896
714,110.969825745
715,94.7314834595
716,111.339569092
717,93.7198028564
720,116.195907593
721,94.3098526001
724,101.548156738
725,93.2932434082
726,111.638824463
728,113.342399597
731,94.8851699829
734,103.561035156
738,93.5366287231
745,111.396774292
746,92.2302093506
751,77.6982421875
754,92.9078598022
756,94.7061309814
758,94.894241333
759,112.585952759
761,116.315826416
766,94.7210464478
767,113.280044556
768,92.5112762451
769,118.3228302
770,94.6600646973
771,82.3109741211
772,106.843025208
773,92.4568710327
774,112.682762146
776,112.393829346
777,94.0080871582
780,115.541564941
782,103.550926208
787,102.872291565
788,94.611000061
792,92.3912582397
793,112.707084656
798,94.3105545044
800,92.9169082642
806,111.339569092
809,111.966247559
811,114.115402222
812,91.6586380005
814,116.392860413
816,110.002128601
817,94.5723724365
818,108.020751953
820,112.714859009
823,93.9263534546
829,94.1661834717
830,113.001449585
831,91.9978103638
834,111.605377197
839,92.1512908936
841,82.9614257812
844,103.860702515
845,93.9431228638
848,92.9984664917
850,99.9815216064
851,103.89390564
852,91.4749832153
854,93.3613052368
855,94.9947662354
856,102.907653809
859,103.361862183
861,112.682762146
864,94.0643463135
865,113.483390808
866,94.0498352051
867,91.2483444214
869,95.3334197998
871,93.0419006348
872,111.339569092
882,102.787399292
883,93.9725189209
885,95.19871521
888,97.3040466309
893,111.31842041
901,115.259864807
903,103.638877869
904,95.4327850342
905,103.556549072
910,94.9044952393
911,113.234550476
914,111.402130127
918,115.717529297
921,92.3852462769
928,92.7681808472
929,104.500617981
932,93.3391494751
933,105.66583252
934,94.9044952393
935,112.672927856
937,79.1161804199
939,94.5994110107
940,102.180496216
941,94.0476837158
942,111.533432007
943,93.8679962158
944,111.20741272
947,111.339569092
949,111.886474609
951,112.894302368
952,95.0090713501
953,103.638877869
954,78.6022186279
957,112.727203369
959,93.6186141968
960,117.728233337
963,116.392860413
965,111.339569092
967,103.861938477
971,94.4124755859
972,78.3253250122
973,95.939239502
974,112.433998108
975,94.1780319214
978,114.970169067
980,117.232894897
981,94.5417709351
984,112.90776825
986,94.9044952393
988,92.5112762451
989,114.105781555
990,103.267341614
992,115.259864807
996,93.7266845703
999,114.165054321
1000,93.4363021851
1001,113.483390808
1002,92.8490982056
1003,112.393829346
1004,92.6407852173
1008,112.803062439
1009,92.1298217773
1010,106.483757019
1012,115.551940918
1013,95.2889251709
1014,114.920562744
1015,93.2702865601
1016,115.532440186
1019,94.3631896973
1020,112.651626587
1021,94.9044952393
1022,104.791412354
1024,94.9044952393
1025,78.6879119873
1027,95.2287139893
1028,111.799423218
1029,95.5784988403
1030,95.8906860352
1033,112.528457642
1036,92.9137496948
1037,111.010650635
1038,92.7278137207
1042,94.5994110107
1043,102.796722412
1044,92.8001556396
1045,112.139610291
1047,114.120597839
1050,94.2418365479
1051,112.105476379
1054,93.9130783081
1056,94.5417709351
1057,94.0029373169
1059,94.8594360352
1062,101.34538269
1063,114.002105713
1064,94.5417709351
1066,92.7064208984
1070,116.515411377
1076,111.748291016
1077,102.956977844
1078,112.798866272
1080,112.079284668
1082,113.827194214
1083,97.4893035889
1089,114.803466797
1091,98.1072845459
1093,94.3563919067
1097,97.8192749023
1099,94.0202026367
1101,95.0773544312
1103,95.1697311401
1104,113.022384644
1106,114.740310669
1109,93.9260025024
1110,112.907394409
1111,94.7814102173
1112,115.586471558
1114,94.9564437866
1116,95.591003418
1117,113.580108643
1120,95.0543441772
1124,113.141090393
1125,93.3203277588
1126,111.862991333
1134,113.143783569
1137,95.2727813721
1138,112.561828613
1144,112.095199585
1145,95.7798156738
1146,93.9317474365
1148,95.1452865601
1150,94.7883148193
1152,104.284599304
1153,95.6044006348
1154,103.492332458
1155,95.2950057983
1157,93.8397521973
1162,95.591545105
1165,113.319221497
1166,94.4200439453
1167,105.370407104
1168,95.4221954346
