ID,y
1,78.2008895874
2,90.8315505981
3,78.3006820679
4,78.0815505981
5,110.517738342
8,91.3379745483
10,111.859474182
11,91.9528656006
12,113.465705872
14,95.9756774902
15,113.418388367
16,99.1260604858
17,92.6676101685
19,93.6651382446
20,105.665435791
21,92.9888916016
22,113.555862427
23,95.3392944336
26,95.7799911499
28,95.1321334839
29,95.3392944336
33,95.3392944336
35,95.5341262817
41,94.2544708252
42,95.713508606
43,116.933273315
45,100.294158936
46,103.65990448
51,94.3128128052
53,89.2565155029
55,114.494049072
56,94.7537841797
57,104.747543335
58,94.8755569458
59,104.227149963
63,111.40146637
64,96.0081863403
65,106.725341797
69,95.1918106079
71,95.9825515747
72,103.12348938
73,95.2530288696
76,104.227149963
77,105.764778137
78,115.317245483
82,95.2530288696
83,106.725341797
84,94.9953918457
85,102.278945923
87,112.760971069
88,94.2544708252
89,114.143638611
91,92.8991241455
93,95.3995819092
94,104.962043762
95,94.3118438721
96,112.296226501
97,93.8567123413
98,113.053009033
99,94.7362442017
101,104.162902832
103,114.143638611
104,94.1632080078
105,110.671478271
110,96.7882766724
111,112.682662964
113,113.05796051
114,93.2455215454
115,111.952537537
117,114.143638611
120,95.3678894043
121,112.112129211
122,93.7108001709
123,112.454040527
126,112.044868469
132,110.437538147
135,105.891067505
137,103.18914032
138,95.2840042114
140,94.7537841797
142,112.573776245
144,112.526687622
148,92.251411438
149,114.578552246
155,92.3182601929
156,112.147605896
157,93.8567123413
162,112.483406067
163,98.7897567749
167,96.0429611206
172,116.933273315
179,112.863372803
180,94.0172119141
181,111.457450867
182,95.1865539551
183,114.143638611
185,114.143638611
187,112.529151917
188,95.2530288696
189,93.8731994629
191,94.1413497925
192,113.680526733
193,95.203125
194,112.514129639
195,94.3116149902
196,113.895835876
198,94.8198394775
199,112.273452759
201,108.621734619
204,94.827255249
205,101.237335205
206,93.6306381226
210,94.8885345459
211,104.162902832
216,112.705665588
219,116.339256287
220,92.8524475098
221,111.126647949
226,111.457450867
227,95.1187057495
228,112.701904297
230,112.540985107
231,93.8567123413
235,116.331848145
236,94.0709152222
238,112.243362427
242,105.058250427
243,93.0443725586
244,80.0299453735
245,112.214279175
247,112.671096802
248,94.20337677
249,96.2807006836
250,112.511962891
251,94.0709152222
253,116.331848145
254,95.0554199219
256,92.3195724487
257,91.9068984985
258,112.154327393
259,94.7362442017
262,80.7179870605
266,93.3714065552
267,112.775901794
272,103.270965576
273,114.143638611
275,93.6359634399
276,117.904266357
279,95.2565689087
280,106.725341797
283,95.2049026489
285,112.750335693
288,114.143638611
289,92.5407180786
290,108.65007019
291,99.9621734619
292,112.974960327
293,112.936004639
296,92.7150726318
297,112.481750488
298,115.337539673
299,95.2530288696
304,93.9649047852
305,80.967628479
306,97.7406616211
307,111.413223267
311,104.44644928
313,111.457450867
314,94.1317138672
316,95.7668991089
324,94.6865234375
327,113.122573853
329,94.2455368042
330,112.514129639
337,100.600318909
338,95.5509338379
339,107.728210449
340,96.8800964355
343,94.9446640015
345,115.914535522
346,97.8098373413
347,112.931304932
349,112.735557556
350,95.4053192139
352,112.669624329
353,93.5358428955
354,79.2722091675
357,92.2495040894
358,113.207046509
362,112.88053894
364,114.117904663
365,103.086738586
366,94.880821228
367,112.146286011
368,95.721321106
370,79.5635070801
373,94.7243804932
377,93.0741271973
378,111.436691284
382,104.227149963
384,112.701904297
390,94.5553359985
392,112.787940979
393,102.63129425
395,94.0474319458
396,107.086769104
399,79.4810028076
406,111.457450867
408,111.457450867
409,93.8126678467
410,79.3273849487
412,112.840942383
413,92.7912521362
419,94.8615875244
420,112.885993958
421,92.9219207764
430,92.5554428101
434,93.7814102173
436,95.5067901611
437,94.3126068115
438,92.9629821777
439,112.065971375
440,94.8298797607
443,111.390052795
446,94.827255249
448,93.1410522461
452,93.7249908447
453,104.927085876
457,100.328872681
458,94.1941299438
459,115.021156311
460,104.368080139
462,105.649658203
464,105.524147034
465,116.339256287
467,112.631774902
471,112.362281799
472,79.0623321533
473,94.874786377
475,96.7750549316
480,94.9775695801
488,111.390052795
490,111.413223267
491,104.205703735
492,80.4235076904
493,93.306098938
497,94.1202163696
498,112.459762573
499,94.4589385986
500,102.64617157
501,94.1941299438
502,112.58732605
506,80.7809143066
510,110.568161011
511,92.8970108032
512,94.138710022
516,96.7832336426
518,93.3724822998
519,112.979675293
521,93.8406524658
522,112.215988159
526,112.432014465
529,94.6165847778
532,112.483406067
533,93.2232894897
536,113.894577026
537,94.698677063
539,95.2530288696
540,104.205703735
541,95.1246414185
543,93.62449646
546,112.775497437
547,93.9744720459
548,80.0912857056
551,92.9068832397
552,104.404968262
556,104.173698425
557,96.5905075073
558,112.146286011
559,95.3354797363
560,102.173751831
562,101.336532593
566,95.1329421997
570,112.459762573
571,94.3126068115
572,106.725341797
573,95.2521286011
575,116.339256287
576,112.386100769
577,93.4461746216
579,94.3519973755
580,112.862663269
581,110.665145874
589,111.413223267
591,102.545402527
593,94.5652542114
594,102.934989929
595,95.1438293457
598,92.6391525269
602,112.775497437
604,112.868637085
606,112.219963074
608,95.8716278076
609,104.162902832
610,94.3128128052
616,113.118423462
617,96.216506958
618,102.483345032
620,103.453605652
622,111.389923096
623,92.5708312988
624,93.5278015137
626,113.543182373
628,112.710121155
629,94.6437988281
630,112.776512146
637,93.8824768066
638,100.843208313
643,93.703414917
645,94.9775695801
646,115.290466309
648,94.4518737793
652,95.1329421997
653,94.5839767456
654,112.459762573
656,112.011428833
657,94.5973052979
659,92.1813430786
660,104.542663574
663,96.3692474365
664,112.385742188
666,103.74168396
668,112.873199463
669,92.7176971436
671,97.7995834351
675,111.048667908
677,94.0709152222
678,112.42263031
679,108.807624817
682,94.682220459
685,103.967407227
687,95.2810287476
688,94.2331542969
693,110.555847168
696,97.5177688599
698,95.3786315918
701,98.8335113525
704,104.577789307
705,115.313301086
709,112.849510193
710,92.9916992188
711,104.446136475
712,96.3086090088
714,111.224212646
715,93.3079452515
716,111.177703857
717,93.5809326172
720,115.03553772
721,93.6488800049
724,98.3320388794
725,94.9585266113
726,111.011291504
728,113.394767761
731,94.8845596313
734,104.359855652
738,93.8300094604
745,110.547279358
746,92.4248199463
